strategy,symbol,ts,realized_R,entries_filled,atr_pct,F5b,F5,F3,abtr,trend_strong,riskoff_z,btc_up,btc_ema55_up,btc_r3_panel,breadth_panel,btc_r3_native,breadth_native,btc_z_native
breakout,DEMO35USDT,2026-04-28T04:00:00+00:00,-1.9576,1,0.0286,1.0,1.0,1.0,1.42144,1.0,1.908751,0.0,0.0,-0.011058,0.023305,-0.011058,0.023305,-1.177
breakout,DEMO0USDT,2026-04-28T04:00:00+00:00,0.3746,1,0.01707,1.0,1.0,1.0,1.42144,1.0,1.908751,0.0,0.0,-0.011058,0.023305,-0.011058,0.023305,-1.0556
meanrev,DEMO37USDT,2026-04-28T08:00:00+00:00,-0.0785,1,0.03579,1.0,1.0,1.0,1.606951,1.0,1.226036,0.0,0.0,-0.008025,0.03178,-0.008025,0.03178,-1.4802
breakout,DEMO31USDT,2026-04-28T12:00:00+00:00,0.0784,1,0.01561,1.0,1.0,1.0,2.049905,1.0,1.715419,0.0,0.0,-0.018546,0.038136,-0.018546,0.038136,-0.6062
breakout,DEMO35USDT,2026-04-28T12:00:00+00:00,0.615,1,0.01911,1.0,1.0,1.0,2.049905,1.0,1.715419,0.0,0.0,-0.018546,0.038136,-0.018546,0.038136,0.1696
breakout,DEMO2USDT,2026-04-28T12:00:00+00:00,-1.1389,1,0.02712,1.0,1.0,1.0,2.049905,1.0,1.715419,0.0,0.0,-0.018546,0.038136,-0.018546,0.038136,-0.5481
meanrev,DEMO7USDT,2026-04-28T16:00:00+00:00,1.3109,1,0.0261,0.0,0.0,0.0,0.928537,0.0,-0.383255,0.0,0.0,-0.016322,0.019068,-0.016322,0.019068,-1.5318
breakout,DEMO14USDT,2026-04-28T16:00:00+00:00,1.3819,1,0.03007,0.0,0.0,0.0,0.928537,0.0,-0.383255,0.0,0.0,-0.016322,0.019068,-0.016322,0.019068,-0.5346
meanrev,DEMO24USDT,2026-04-28T20:00:00+00:00,0.4999,1,0.02547,0.0,0.0,0.0,0.791622,0.0,-0.626085,0.0,0.0,-0.012836,0.008475,-0.012836,0.008475,0.2933
meanrev,DEMO37USDT,2026-04-28T20:00:00+00:00,0.5665,1,0.03233,0.0,0.0,0.0,0.791622,0.0,-0.626085,0.0,0.0,-0.012836,0.008475,-0.012836,0.008475,0.6517
breakout,DEMO8USDT,2026-04-28T20:00:00+00:00,1.4758,1,0.02375,0.0,0.0,0.0,0.791622,0.0,-0.626085,0.0,0.0,-0.012836,0.008475,-0.012836,0.008475,-1.8617
breakout,DEMO18USDT,2026-04-28T20:00:00+00:00,-0.6035,1,0.02274,0.0,0.0,0.0,0.791622,0.0,-0.626085,0.0,0.0,-0.012836,0.008475,-0.012836,0.008475,-0.9789
reversal,DEMO22USDT,2026-04-29T00:00:00+00:00,0.4228,1,0.04048,1.0,0.0,0.0,0.063181,0.0,0.321368,0.0,0.0,-0.016587,0.006356,-0.016587,0.006356,-0.0901
reversal,DEMO28USDT,2026-04-29T00:00:00+00:00,-0.0411,1,0.01004,1.0,0.0,0.0,0.063181,0.0,0.321368,0.0,0.0,-0.016587,0.006356,-0.016587,0.006356,2.2433
reversal,DEMO4USDT,2026-04-29T00:00:00+00:00,1.3849,1,0.02447,1.0,0.0,0.0,0.063181,0.0,0.321368,0.0,0.0,-0.016587,0.006356,-0.016587,0.006356,-0.3846
meanrev,DEMO5USDT,2026-04-29T00:00:00+00:00,-1.7317,1,0.04139,1.0,0.0,0.0,0.063181,0.0,0.321368,0.0,0.0,-0.016587,0.006356,-0.016587,0.006356,-0.3375
meanrev,DEMO34USDT,2026-04-29T04:00:00+00:00,1.7705,1,0.027,0.0,0.0,0.0,0.542692,0.0,-1.468407,0.0,1.0,-0.005089,0.002119,-0.005089,0.002119,0.9332
meanrev,DEMO27USDT,2026-04-29T04:00:00+00:00,1.486,1,0.035,0.0,0.0,0.0,0.542692,0.0,-1.468407,0.0,1.0,-0.005089,0.002119,-0.005089,0.002119,0.5018
breakout,DEMO27USDT,2026-04-29T08:00:00+00:00,0.718,1,0.03848,0.0,0.0,0.0,0.247874,0.0,0.237487,0.0,1.0,-0.01355,0.0,-0.01355,0.0,0.0083
reversal,DEMO15USDT,2026-04-29T12:00:00+00:00,0.0637,1,0.02163,0.0,0.0,0.0,1.234894,1.0,-0.300981,0.0,1.0,-0.006374,0.004237,-0.006374,0.004237,-0.2701
reversal,DEMO16USDT,2026-04-29T12:00:00+00:00,0.7079,1,0.0325,0.0,0.0,0.0,1.234894,1.0,-0.300981,0.0,1.0,-0.006374,0.004237,-0.006374,0.004237,0.6399
reversal,DEMO7USDT,2026-04-29T12:00:00+00:00,-0.0399,1,0.02848,0.0,0.0,0.0,1.234894,1.0,-0.300981,0.0,1.0,-0.006374,0.004237,-0.006374,0.004237,-1.3311
reversal,DEMO11USDT,2026-04-29T12:00:00+00:00,0.3475,1,0.0172,0.0,0.0,0.0,1.234894,1.0,-0.300981,0.0,1.0,-0.006374,0.004237,-0.006374,0.004237,-1.968
breakout,DEMO0USDT,2026-04-29T12:00:00+00:00,0.1704,1,0.01827,0.0,0.0,0.0,1.234894,1.0,-0.300981,0.0,1.0,-0.006374,0.004237,-0.006374,0.004237,-0.1329
reversal,DEMO4USDT,2026-04-29T16:00:00+00:00,0.119,1,0.00954,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,2.9461
meanrev,DEMO39USDT,2026-04-29T16:00:00+00:00,0.6527,1,0.05133,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,-0.4282
meanrev,DEMO5USDT,2026-04-29T16:00:00+00:00,-0.8785,1,0.02319,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,-0.1009
meanrev,DEMO26USDT,2026-04-29T16:00:00+00:00,-0.2327,1,0.02826,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,-0.1402
breakout,DEMO29USDT,2026-04-29T16:00:00+00:00,-2.2163,1,0.03047,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,0.6121
breakout,DEMO37USDT,2026-04-29T16:00:00+00:00,-2.3476,1,0.04813,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,0.1873
breakout,DEMO5USDT,2026-04-29T16:00:00+00:00,-1.1842,1,0.03444,1.0,1.0,0.0,0.128752,0.0,2.275106,0.0,0.0,-0.027161,0.110169,-0.027161,0.110169,-0.0087
breakout,DEMO28USDT,2026-04-29T20:00:00+00:00,-0.7148,1,0.03037,1.0,1.0,1.0,0.224616,0.0,1.482997,0.0,0.0,-0.034082,0.216102,-0.034082,0.216102,1.134
reversal,DEMO10USDT,2026-04-30T00:00:00+00:00,-0.0278,1,0.02533,0.0,0.0,1.0,0.739208,0.0,-1.799619,0.0,0.0,-0.036426,0.023305,-0.036426,0.023305,2.1597
reversal,DEMO36USDT,2026-04-30T00:00:00+00:00,1.3281,1,0.02624,0.0,0.0,1.0,0.739208,0.0,-1.799619,0.0,0.0,-0.036426,0.023305,-0.036426,0.023305,1.445
meanrev,DEMO17USDT,2026-04-30T00:00:00+00:00,0.317,1,0.0323,0.0,0.0,1.0,0.739208,0.0,-1.799619,0.0,0.0,-0.036426,0.023305,-0.036426,0.023305,0.239
meanrev,DEMO36USDT,2026-04-30T00:00:00+00:00,0.3313,1,0.02707,0.0,0.0,1.0,0.739208,0.0,-1.799619,0.0,0.0,-0.036426,0.023305,-0.036426,0.023305,-0.1115
breakout,DEMO26USDT,2026-04-30T00:00:00+00:00,-0.376,1,0.0219,0.0,0.0,1.0,0.739208,0.0,-1.799619,0.0,0.0,-0.036426,0.023305,-0.036426,0.023305,0.9878
reversal,DEMO26USDT,2026-04-30T04:00:00+00:00,-0.5305,1,0.01909,1.0,1.0,1.0,0.533451,0.0,0.851596,0.0,0.0,-0.040258,0.038136,-0.040258,0.038136,0.6253
meanrev,DEMO4USDT,2026-04-30T04:00:00+00:00,-1.0667,1,0.03046,1.0,1.0,1.0,0.533451,0.0,0.851596,0.0,0.0,-0.040258,0.038136,-0.040258,0.038136,1.0077
meanrev,DEMO14USDT,2026-04-30T04:00:00+00:00,-0.5628,1,0.02888,1.0,1.0,1.0,0.533451,0.0,0.851596,0.0,0.0,-0.040258,0.038136,-0.040258,0.038136,-0.243
breakout,DEMO4USDT,2026-04-30T04:00:00+00:00,0.2657,1,0.01156,1.0,1.0,1.0,0.533451,0.0,0.851596,0.0,0.0,-0.040258,0.038136,-0.040258,0.038136,-0.1368
reversal,DEMO13USDT,2026-04-30T08:00:00+00:00,1.4258,1,0.04949,0.0,0.0,1.0,0.703561,0.0,-0.902137,0.0,0.0,-0.018397,0.016949,-0.018397,0.016949,-1.5651
reversal,DEMO39USDT,2026-04-30T12:00:00+00:00,1.9285,1,0.01956,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,-1.6039
meanrev,DEMO25USDT,2026-04-30T12:00:00+00:00,-1.5496,1,0.0193,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,0.6743
meanrev,DEMO4USDT,2026-04-30T12:00:00+00:00,-0.0105,1,0.02804,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,-0.3138
meanrev,DEMO35USDT,2026-04-30T12:00:00+00:00,-1.9505,1,0.03095,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,1.351
meanrev,DEMO3USDT,2026-04-30T12:00:00+00:00,0.3687,1,0.01492,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,0.8502
breakout,DEMO1USDT,2026-04-30T12:00:00+00:00,1.2662,1,0.02661,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,0.036
breakout,DEMO19USDT,2026-04-30T12:00:00+00:00,-0.0476,1,0.02271,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,0.1358
breakout,DEMO14USDT,2026-04-30T12:00:00+00:00,-0.7088,1,0.02116,1.0,1.0,1.0,0.134091,0.0,1.153032,0.0,0.0,-0.022767,0.038136,-0.022767,0.038136,-1.1127
meanrev,DEMO15USDT,2026-04-30T16:00:00+00:00,1.1343,1,0.02045,0.0,1.0,0.0,0.213387,0.0,0.047601,0.0,0.0,-0.00439,0.014831,-0.00439,0.014831,0.5561
breakout,DEMO35USDT,2026-04-30T16:00:00+00:00,-1.1331,1,0.0258,0.0,1.0,0.0,0.213387,0.0,0.047601,0.0,0.0,-0.00439,0.014831,-0.00439,0.014831,-0.125
reversal,DEMO39USDT,2026-04-30T20:00:00+00:00,-0.5617,1,0.02224,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,0.1262
meanrev,DEMO2USDT,2026-04-30T20:00:00+00:00,1.5444,1,0.0126,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,0.6734
meanrev,DEMO17USDT,2026-04-30T20:00:00+00:00,0.3815,1,0.03559,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,-0.4327
meanrev,DEMO14USDT,2026-04-30T20:00:00+00:00,0.5278,1,0.01965,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,0.2534
breakout,DEMO37USDT,2026-04-30T20:00:00+00:00,-0.1554,1,0.02075,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,1.3195
breakout,DEMO10USDT,2026-04-30T20:00:00+00:00,-1.2296,1,0.03503,0.0,0.0,0.0,0.532588,0.0,0.033931,0.0,0.0,-0.006216,0.019068,-0.006216,0.019068,-0.822
reversal,DEMO29USDT,2026-05-01T00:00:00+00:00,0.4658,1,0.01076,0.0,0.0,0.0,1.435445,1.0,-1.626867,0.0,0.0,-0.013265,0.016949,-0.013265,0.016949,0.0022
reversal,DEMO16USDT,2026-05-01T00:00:00+00:00,-1.0711,1,0.01687,0.0,0.0,0.0,1.435445,1.0,-1.626867,0.0,0.0,-0.013265,0.016949,-0.013265,0.016949,0.8356
reversal,DEMO16USDT,2026-05-01T00:00:00+00:00,0.7748,1,0.03829,0.0,0.0,0.0,1.435445,1.0,-1.626867,0.0,0.0,-0.013265,0.016949,-0.013265,0.016949,-2.1583
meanrev,DEMO20USDT,2026-05-01T00:00:00+00:00,0.4155,1,0.02649,0.0,0.0,0.0,1.435445,1.0,-1.626867,0.0,0.0,-0.013265,0.016949,-0.013265,0.016949,-1.2302
meanrev,DEMO14USDT,2026-05-01T00:00:00+00:00,1.4139,1,0.00962,0.0,0.0,0.0,1.435445,1.0,-1.626867,0.0,0.0,-0.013265,0.016949,-0.013265,0.016949,-1.6404
reversal,DEMO7USDT,2026-05-01T04:00:00+00:00,1.2718,1,0.005,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,2.2038
reversal,DEMO38USDT,2026-05-01T04:00:00+00:00,0.9435,1,0.005,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,-0.4184
meanrev,DEMO19USDT,2026-05-01T04:00:00+00:00,1.3833,1,0.02726,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,-1.6933
meanrev,DEMO24USDT,2026-05-01T04:00:00+00:00,-1.4629,1,0.03046,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,1.1587
breakout,DEMO13USDT,2026-05-01T04:00:00+00:00,-0.7803,1,0.03986,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,-1.1459
breakout,DEMO24USDT,2026-05-01T04:00:00+00:00,-0.7141,1,0.0355,0.0,0.0,0.0,2.402856,1.0,-1.407863,1.0,1.0,0.004064,0.008475,0.004064,0.008475,1.5157
reversal,DEMO23USDT,2026-05-01T08:00:00+00:00,-2.6033,1,0.0261,0.0,0.0,0.0,1.793531,1.0,0.302113,1.0,1.0,0.003535,0.006356,0.003535,0.006356,0.2285
reversal,DEMO33USDT,2026-05-01T08:00:00+00:00,-1.0957,1,0.0233,0.0,0.0,0.0,1.793531,1.0,0.302113,1.0,1.0,0.003535,0.006356,0.003535,0.006356,1.4315
reversal,DEMO26USDT,2026-05-01T08:00:00+00:00,0.1129,1,0.02586,0.0,0.0,0.0,1.793531,1.0,0.302113,1.0,1.0,0.003535,0.006356,0.003535,0.006356,-0.6646
breakout,DEMO18USDT,2026-05-01T08:00:00+00:00,-0.8894,1,0.005,0.0,0.0,0.0,1.793531,1.0,0.302113,1.0,1.0,0.003535,0.006356,0.003535,0.006356,-0.961
reversal,DEMO34USDT,2026-05-01T12:00:00+00:00,-0.3029,1,0.0285,0.0,0.0,0.0,1.659335,1.0,-0.780512,1.0,1.0,0.016151,0.010593,0.016151,0.010593,0.4213
reversal,DEMO5USDT,2026-05-01T12:00:00+00:00,-0.7386,1,0.02359,0.0,0.0,0.0,1.659335,1.0,-0.780512,1.0,1.0,0.016151,0.010593,0.016151,0.010593,0.7258
meanrev,DEMO26USDT,2026-05-01T12:00:00+00:00,0.0004,1,0.02524,0.0,0.0,0.0,1.659335,1.0,-0.780512,1.0,1.0,0.016151,0.010593,0.016151,0.010593,0.2984
meanrev,DEMO8USDT,2026-05-01T12:00:00+00:00,-1.576,1,0.02689,0.0,0.0,0.0,1.659335,1.0,-0.780512,1.0,1.0,0.016151,0.010593,0.016151,0.010593,1.5735
reversal,DEMO21USDT,2026-05-01T16:00:00+00:00,-0.4717,1,0.01727,0.0,0.0,0.0,1.949508,1.0,-1.311523,1.0,1.0,0.031141,0.002123,0.031141,0.002123,-0.2407
reversal,DEMO4USDT,2026-05-01T16:00:00+00:00,-0.2118,1,0.02373,0.0,0.0,0.0,1.949508,1.0,-1.311523,1.0,1.0,0.031141,0.002123,0.031141,0.002123,-0.197
breakout,DEMO38USDT,2026-05-01T16:00:00+00:00,-0.025,1,0.04628,0.0,0.0,0.0,1.949508,1.0,-1.311523,1.0,1.0,0.031141,0.002123,0.031141,0.002123,0.5886
meanrev,DEMO33USDT,2026-05-01T20:00:00+00:00,0.7012,1,0.02558,1.0,1.0,0.0,1.6259,1.0,0.488399,1.0,1.0,0.02652,0.008493,0.02652,0.008493,0.3491
reversal,DEMO14USDT,2026-05-02T00:00:00+00:00,-0.2493,1,0.02766,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,-1.9341
reversal,DEMO26USDT,2026-05-02T00:00:00+00:00,-1.3123,1,0.01586,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,-1.6507
meanrev,DEMO4USDT,2026-05-02T00:00:00+00:00,0.6543,1,0.0145,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,0.6733
breakout,DEMO36USDT,2026-05-02T00:00:00+00:00,2.3441,1,0.0362,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,-0.2415
breakout,DEMO39USDT,2026-05-02T00:00:00+00:00,0.7853,1,0.02302,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,1.8099
breakout,DEMO29USDT,2026-05-02T00:00:00+00:00,-1.1842,1,0.02497,0.0,0.0,0.0,1.068534,1.0,-0.707481,1.0,1.0,0.024822,0.012739,0.024822,0.012739,0.0468
reversal,DEMO15USDT,2026-05-02T04:00:00+00:00,-0.6693,1,0.01347,0.0,0.0,0.0,1.094687,1.0,-2.08463,1.0,1.0,0.018478,0.004246,0.018478,0.004246,-1.4177
reversal,DEMO18USDT,2026-05-02T04:00:00+00:00,0.8443,1,0.02123,0.0,0.0,0.0,1.094687,1.0,-2.08463,1.0,1.0,0.018478,0.004246,0.018478,0.004246,2.0408
breakout,DEMO37USDT,2026-05-02T04:00:00+00:00,0.5913,1,0.02345,0.0,0.0,0.0,1.094687,1.0,-2.08463,1.0,1.0,0.018478,0.004246,0.018478,0.004246,0.2733
breakout,DEMO16USDT,2026-05-02T04:00:00+00:00,0.8522,1,0.02283,0.0,0.0,0.0,1.094687,1.0,-2.08463,1.0,1.0,0.018478,0.004246,0.018478,0.004246,1.1495
reversal,DEMO9USDT,2026-05-02T08:00:00+00:00,-0.3281,1,0.01624,0.0,0.0,0.0,0.880327,0.0,-0.813029,1.0,1.0,0.015295,0.008493,0.015295,0.008493,-0.7789
reversal,DEMO13USDT,2026-05-02T08:00:00+00:00,-0.6247,1,0.02562,0.0,0.0,0.0,0.880327,0.0,-0.813029,1.0,1.0,0.015295,0.008493,0.015295,0.008493,-1.3603
breakout,DEMO8USDT,2026-05-02T08:00:00+00:00,0.3236,1,0.0317,0.0,0.0,0.0,0.880327,0.0,-0.813029,1.0,1.0,0.015295,0.008493,0.015295,0.008493,-0.049
meanrev,DEMO21USDT,2026-05-02T12:00:00+00:00,0.1132,1,0.01806,0.0,0.0,0.0,0.117494,0.0,-1.84107,1.0,1.0,0.007133,0.010616,0.007133,0.010616,-0.1562
meanrev,DEMO6USDT,2026-05-02T12:00:00+00:00,-0.4792,1,0.04282,0.0,0.0,0.0,0.117494,0.0,-1.84107,1.0,1.0,0.007133,0.010616,0.007133,0.010616,-1.4213
reversal,DEMO17USDT,2026-05-02T16:00:00+00:00,-0.6058,1,0.00545,0.0,0.0,0.0,0.314822,0.0,-1.320281,1.0,1.0,0.033743,0.002123,0.033743,0.002123,0.4345
breakout,DEMO9USDT,2026-05-02T16:00:00+00:00,0.8764,1,0.02406,0.0,0.0,0.0,0.314822,0.0,-1.320281,1.0,1.0,0.033743,0.002123,0.033743,0.002123,0.1511
breakout,DEMO13USDT,2026-05-02T16:00:00+00:00,0.5314,1,0.02263,0.0,0.0,0.0,0.314822,0.0,-1.320281,1.0,1.0,0.033743,0.002123,0.033743,0.002123,-3.0383
reversal,DEMO20USDT,2026-05-02T20:00:00+00:00,0.2702,1,0.01089,0.0,0.0,0.0,0.041986,0.0,0.00582,1.0,1.0,0.038736,0.002123,0.038736,0.002123,-0.7293
reversal,DEMO4USDT,2026-05-02T20:00:00+00:00,-0.3421,1,0.0469,0.0,0.0,0.0,0.041986,0.0,0.00582,1.0,1.0,0.038736,0.002123,0.038736,0.002123,-0.0145
meanrev,DEMO30USDT,2026-05-02T20:00:00+00:00,-2.1495,1,0.005,0.0,0.0,0.0,0.041986,0.0,0.00582,1.0,1.0,0.038736,0.002123,0.038736,0.002123,-1.2657
meanrev,DEMO5USDT,2026-05-02T20:00:00+00:00,-0.5545,1,0.02396,0.0,0.0,0.0,0.041986,0.0,0.00582,1.0,1.0,0.038736,0.002123,0.038736,0.002123,-0.0859
breakout,DEMO34USDT,2026-05-02T20:00:00+00:00,-0.1536,1,0.00745,0.0,0.0,0.0,0.041986,0.0,0.00582,1.0,1.0,0.038736,0.002123,0.038736,0.002123,-0.2117
meanrev,DEMO38USDT,2026-05-03T00:00:00+00:00,-0.9653,1,0.02983,0.0,0.0,0.0,0.88613,0.0,-0.225078,1.0,1.0,0.038323,0.0,0.038323,0.0,0.8627
meanrev,DEMO4USDT,2026-05-03T00:00:00+00:00,0.511,1,0.005,0.0,0.0,0.0,0.88613,0.0,-0.225078,1.0,1.0,0.038323,0.0,0.038323,0.0,-0.0088
reversal,DEMO32USDT,2026-05-03T04:00:00+00:00,2.1109,1,0.02575,1.0,0.0,0.0,1.358042,1.0,1.142176,1.0,1.0,0.030051,0.046709,0.030051,0.046709,0.577
meanrev,DEMO12USDT,2026-05-03T04:00:00+00:00,0.7197,1,0.03762,1.0,0.0,0.0,1.358042,1.0,1.142176,1.0,1.0,0.030051,0.046709,0.030051,0.046709,-0.7261
breakout,DEMO1USDT,2026-05-03T04:00:00+00:00,-0.7006,1,0.02825,1.0,0.0,0.0,1.358042,1.0,1.142176,1.0,1.0,0.030051,0.046709,0.030051,0.046709,-0.3715
breakout,DEMO8USDT,2026-05-03T04:00:00+00:00,-0.3482,1,0.02724,1.0,0.0,0.0,1.358042,1.0,1.142176,1.0,1.0,0.030051,0.046709,0.030051,0.046709,-0.2471
breakout,DEMO22USDT,2026-05-03T04:00:00+00:00,0.7106,1,0.00722,1.0,0.0,0.0,1.358042,1.0,1.142176,1.0,1.0,0.030051,0.046709,0.030051,0.046709,1.0997
reversal,DEMO26USDT,2026-05-03T08:00:00+00:00,-0.7135,1,0.038,0.0,0.0,0.0,1.419879,1.0,-1.615677,1.0,1.0,0.028723,0.038217,0.028723,0.038217,-0.7356
reversal,DEMO11USDT,2026-05-03T08:00:00+00:00,2.159,1,0.02726,0.0,0.0,0.0,1.419879,1.0,-1.615677,1.0,1.0,0.028723,0.038217,0.028723,0.038217,0.874
reversal,DEMO0USDT,2026-05-03T08:00:00+00:00,1.2004,1,0.0377,0.0,0.0,0.0,1.419879,1.0,-1.615677,1.0,1.0,0.028723,0.038217,0.028723,0.038217,-0.5078
meanrev,DEMO38USDT,2026-05-03T08:00:00+00:00,0.2157,1,0.04032,0.0,0.0,0.0,1.419879,1.0,-1.615677,1.0,1.0,0.028723,0.038217,0.028723,0.038217,0.9563
meanrev,DEMO29USDT,2026-05-03T12:00:00+00:00,0.5956,1,0.00884,0.0,0.0,0.0,1.22973,1.0,-0.572489,1.0,1.0,0.034033,0.021231,0.034033,0.021231,-0.0199
reversal,DEMO1USDT,2026-05-03T16:00:00+00:00,1.0696,1,0.02701,0.0,0.0,0.0,0.878671,0.0,-0.241287,1.0,1.0,0.028816,0.016985,0.028816,0.016985,2.4534
reversal,DEMO16USDT,2026-05-03T16:00:00+00:00,-1.3661,1,0.01834,0.0,0.0,0.0,0.878671,0.0,-0.241287,1.0,1.0,0.028816,0.016985,0.028816,0.016985,1.2228
breakout,DEMO4USDT,2026-05-03T16:00:00+00:00,-0.4054,1,0.03901,0.0,0.0,0.0,0.878671,0.0,-0.241287,1.0,1.0,0.028816,0.016985,0.028816,0.016985,2.5044
meanrev,DEMO16USDT,2026-05-03T20:00:00+00:00,1.3381,1,0.04311,0.0,0.0,0.0,0.607888,0.0,-0.91495,1.0,1.0,0.030935,0.008493,0.030935,0.008493,-0.8841
meanrev,DEMO7USDT,2026-05-04T00:00:00+00:00,-1.2155,1,0.03821,1.0,0.0,1.0,1.082282,1.0,0.807435,1.0,1.0,0.029141,0.012739,0.029141,0.012739,-1.03
breakout,DEMO37USDT,2026-05-04T00:00:00+00:00,0.0043,1,0.02499,1.0,0.0,1.0,1.082282,1.0,0.807435,1.0,1.0,0.029141,0.012739,0.029141,0.012739,0.235
reversal,DEMO23USDT,2026-05-04T04:00:00+00:00,0.5973,1,0.03508,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,-0.0518
reversal,DEMO28USDT,2026-05-04T04:00:00+00:00,-0.5834,1,0.03661,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,0.215
meanrev,DEMO1USDT,2026-05-04T04:00:00+00:00,0.6913,1,0.0184,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,0.1551
meanrev,DEMO32USDT,2026-05-04T04:00:00+00:00,0.5139,1,0.01632,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,0.7647
breakout,DEMO20USDT,2026-05-04T04:00:00+00:00,-0.5738,1,0.005,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,0.4798
breakout,DEMO8USDT,2026-05-04T04:00:00+00:00,-1.1607,1,0.02534,0.0,0.0,0.0,0.987625,0.0,-2.247324,1.0,1.0,0.041463,0.002123,0.041463,0.002123,-0.5522
reversal,DEMO27USDT,2026-05-04T08:00:00+00:00,-0.2692,1,0.01348,1.0,1.0,0.0,0.127703,0.0,0.916819,1.0,1.0,0.033249,0.004246,0.033249,0.004246,1.8572
meanrev,DEMO16USDT,2026-05-04T08:00:00+00:00,1.3022,1,0.01076,1.0,1.0,0.0,0.127703,0.0,0.916819,1.0,1.0,0.033249,0.004246,0.033249,0.004246,0.3246
meanrev,DEMO0USDT,2026-05-04T08:00:00+00:00,-0.2739,1,0.03207,1.0,1.0,0.0,0.127703,0.0,0.916819,1.0,1.0,0.033249,0.004246,0.033249,0.004246,0.5014
breakout,DEMO2USDT,2026-05-04T12:00:00+00:00,0.243,1,0.03412,1.0,1.0,0.0,0.336485,0.0,2.895537,1.0,1.0,0.017099,0.042463,0.017099,0.042463,0.6224
breakout,DEMO29USDT,2026-05-04T12:00:00+00:00,-1.7821,1,0.01111,1.0,1.0,0.0,0.336485,0.0,2.895537,1.0,1.0,0.017099,0.042463,0.017099,0.042463,0.5428
meanrev,DEMO35USDT,2026-05-04T16:00:00+00:00,-0.1751,1,0.01856,1.0,1.0,0.0,1.289397,1.0,0.600999,1.0,1.0,0.020171,0.014862,0.020171,0.014862,0.0578
